nome_personagem,classe,raca,nivel,forca,destreza,constituicao,inteligencia,sabedoria,carisma
Personagem_2319,Guerreiro,Githyanki,11.0,16.0,13,19,8,10,11
Personagem_2320,Bardo,Tiefling,2.0,9.0,13,14,9,10,19
Personagem_2321,Druida,Draconato,2.0,9.0,11,15,7,18,7
Personagem_2322,Bardo,Draconato,2.0,10.0,15,8,12,12,19
Personagem_2323,Guerreiro,Tiefling,7.0,14.0,12,15,9,10,10
Personagem_2324,Druida,Githyanki,6.0,9.0,10,13,11,16,10
Personagem_2325,Clérigo,Elfo,4.0,12.0,13,12,10,15,10
Personagem_2326,Clérigo,Tiefling,4.0,11.0,9,13,6,15,14
Personagem_2327,Monge, elfo ,3.0,11.0,16,13,9,16,13
Personagem_2328,Guerreiro,Humano,14.0,15.0,11,15,8,11,9
Personagem_2329,Monge,Anão,4.0,15.0,15,11,10,16,10
Personagem_2330,Feiticeiro,Humano,12.0,9.0,12,12,12,10,14
Personagem_2331,Bruxo,Elfo,5.0,9.0,17,12,11,8,17
Personagem_2332,Mago,Anão,4.0,7.0,14,11,16,11,9
Personagem_2333,Feiticeiro,Elfo,7.0,7.0,13,14,9,12,17
Personagem_2334,Bruxo,Halfling,3.0,5.0,11,12,11,9,15
Personagem_2335,Druida,Elfo,4.0,11.0,12,13,11,15,12
Personagem_2336,Monge,Halfling,7.0,9.0,13,17,13,14,11
Personagem_2337,Druida,Humano,5.0,11.0,10,12,15,17,9
Personagem_2338,Druida,,8.0,6.0,13,17,8,16,10
Personagem_2339,Bruxo,Draconato,7.0,11.0,15,13,10,7,17
Personagem_2340,Guerreiro,Anão,8.0,15.0,11,14,8,13,12
Personagem_2341,Patrulheiro,Anão,2.0,5.0,14,15,12,10,11
Personagem_2342,Bruxo,Draconato,4.0,11.0,11,11,16,12,18
Personagem_2343,Ladino,Githyanki,6.0,7.0,13,14,11,11,15
Personagem_2344,Clérigo,Draconato,1.0,11.0,7,16,7,18,16
Personagem_2345,Clérigo,Draconato,12.0,15.0,11,10,10,17,12
Personagem_2346,Feiticeiro,Halfling,6.0,7.0,10,16,12,8,18
Personagem_2347,Clérigo,Draconato,12.0,11.0,11,13,11,15,9
Personagem_2348,Bruxo,Halfling,7.0,6.0,150,12,9,12,17
Personagem_2349,Paladino,Elfo,9.0,20.0,10,16,8,12,15
Personagem_2350,Monge,Tiefling,6.0,8.0,14,10,10,15,10
Personagem_2351,Bruxo,Humano,7.0,9.0,14,17,8,11,16
Personagem_2352,Patrulheiro,Githyanki,9.0,13.0,14,12,8,15,10
Personagem_2353,Bruxo,Tiefling,5.0,6.0,14,12,8,8,15
Personagem_2354,Mago,Anão,9.0,,12,13,15,14,8
Personagem_2355,Monge,Draconato,2.0,10.0,14,12,8,17,10
Personagem_2356,Ladino,Tiefling,7.0,8.0,15,13,10,7,12
Personagem_2357,Clérigo,Draconato,6.0,12.0,11,15,13,15,13
Personagem_2358,Monge,Anão,6.0,13.0,17,10,11,11,10
Personagem_2359,Clérigo,Draconato,8.0,14.0,8,12,6,20,10
Personagem_2360,Feiticeiro,Tiefling,10.0,6.0,13,18,14,8,19
Personagem_2361,Monge,Humano,9.0,10.0,15,14,9,16,8
Personagem_2362,Clérigo,Draconato,5.0,15.0,12,14,9,18,12
Personagem_2363,Ladino,Halfling,6.0,12.0,14,13,12,12,13
Personagem_2364,Bardo,Githyanki,7.0,11.0,13,9,12,9,18
Personagem_2365,Druida,Githyanki,10.0,8.0,9,15,11,18,6
Personagem_2366,Druida,Githyanki,5.0,12.0,11,14,9,18,7
Personagem_2367,Ladino,Tiefling,11.0,7.0,15,12,11,13,14
Personagem_2368,Mago,Draconato,4.0,10.0,13,18,15,11,11
Personagem_2369,Bardo,draconato,7.0,9.0,16,11,11,8,17
Personagem_2370,Feiticeiro,Draconato,3.0,9.0,14,15,9,8,17
Personagem_2371,Ladino,Githyanki,1.0,6.0,20,10,8,8,13
Personagem_2372,Druida,Halfling,8.0,9.0,15,14,8,20,6
Personagem_2373,Druida,Humano,1.0,9.0,11,12,9,15,5
Personagem_2374,Druida,Anão,5.0,12.0,15,12,7,18,8
Personagem_2375,Guerreiro,Halfling,7.0,19.0,14,16,6,7,8
Personagem_2376,Ladino,Anão,5.0,6.0,16,15,11,8,11
Personagem_2377,Bruxo,Elfo,6.0,9.0,14,14,10,10,18
Personagem_2378,Feiticeiro,Draconato,2.0,5.0,14,13,10,10,17
Personagem_2379,Druida,Githyanki,10.0,8.0,12,12,10,20,9
Personagem_2380,Clérigo,Draconato,10.0,14.0,4,10,11,15,6
Personagem_2381,Ladino,Draconato,2.0,9.0,17,12,12,9,12
Personagem_2382,Patrulheiro,Elfo,10.0,14.0,18,14,10,12,12
Personagem_2383,Guerreiro,Anão,9.0,18.0,13,15,10,12,13
Personagem_2384,Ladino,Elfo,4.0,,17,13,14,7,13
Personagem_2385,Feiticeiro,Humano,6.0,7.0,14,14,10,5,15
Personagem_2386,Guerreiro,Githyanki,8.0,17.0,10,15,7,10,7
Personagem_2387,Feiticeiro,Githyanki,1.0,7.0,11,14,11,8,17
Personagem_2388,Ladino,Halfling,6.0,9.0,17,9,13,7,12
Personagem_2389,Bruxo,Halfling,6.0,8.0,13,13,9,8,20
Personagem_2390,Patrulheiro,Tiefling,8.0,14.0,14,12,10,12,11
Personagem_2391,Feiticeiro,Anão,5.0,10.0,15,12,11,10,16
Personagem_2392,Guerreiro,Draconato,7.0,17.0,16,18,12,7,11
Personagem_2393,Guerreiro,Tiefling,6.0,16.0,12,18,10,9,11
Personagem_2394,Feiticeiro,Halfling,4.0,11.0,13,15,9,10,19
Personagem_2395,Paladino,Anão,9.0,17.0,9,20,6,8,15
Personagem_2396,Ladino,Halfling,7.0,9.0,15,10,8,6,14
Personagem_2397,Paladino,Draconato,12.0,17.0,12,14,5,6,13
Personagem_2398,Mago,Anão,10.0,10.0,14,14,19,12,8
Personagem_2399,Ladino,Humano,3.0,7.0,17,7,13,7,10
Personagem_2400,Feiticeiro,Halfling,2.0,13.0,15,11,8,14,16
Personagem_2401,Bardo,Tiefling  ,5.0,7.0,13,11,11,11,17
Personagem_2402,Feiticeiro,Anão,10.0,7.0,13,14,9,10,15
Personagem_2403,Paladino,Draconato,4.0,13.0,9,14,10,9,20
Personagem_2404,Bruxo,Halfling,3.0,10.0,15,14,8,9,14
Personagem_2405,Feiticeiro,Anão,1.0,5.0,15,17,4,7,20
Personagem_2406,Feiticeiro,Humano,6.0,7.0,10,15,7,10,16
Personagem_2407,Bruxo,Tiefling,5.0,11.0,11,15,10,9,18
Personagem_2408,Feiticeiro,Githyanki,5.0,8.0,13,14,6,6,17
Personagem_2409,Druida,Elfo,6.0,12.0,12,15,9,20,10
Personagem_2410,Bardo,Halfling,5.0,9.0,12,11,11,9,13
Personagem_2411,Clérigo,,3.0,16.0,11,15,13,16,14
Personagem_2412,Bardo,Halfling,7.0,7.0,13,9,9,10,15
Personagem_2413,Patrulheiro,Anão,7.0,12.0,14,18,9,11,12
Personagem_2414,Feiticeiro,Tiefling,8.0,6.0,16,18,10,15,16
Personagem_2415,Druida,Draconato,6.0,9.0,12,14,11,17,9
Personagem_2416,Ladino,Anão,6.0,9.0,18,16,10,9,12
Personagem_2417,Feiticeiro,Elfo,12.0,8.0,15,14,12,10,18
Personagem_2418,Paladino,Humano,3.0,14.0,6,16,8,10,14
Personagem_2419,Druida,Halfling,9.0,8.0,8,13,14,17,11
Personagem_2420,Bruxo,Githyanki,3.0,5.0,10,15,15,8,20
Personagem_2421,Druida,Githyanki,6.0,9.0,6,15,12,16,10
Personagem_2422,Bruxo,Draconato,3.0,5.0,13,15,10,10,19
Personagem_2423,Mago,Draconato,8.0,6.0,11,10,17,12,10
Personagem_2424,Clérigo,Elfo,11.0,15.0,10,14,7,17,12
Personagem_2425,Monge,Tiefling,9.0,10.0,18,13,8,16,9
Personagem_2426,Druida,Githyanki,6.0,9.0,150,13,9,20,10
Personagem_2427,Guerreiro,Tiefling,5.0,18.0,12,15,8,7,9
Personagem_2428,Paladino,Tiefling,9.0,18.0,10,14,10,9,15
Personagem_2429,Feiticeiro,Halfling,7.0,6.0,14,13,7,11,16
Personagem_2430,Paladino,Halfling,9.0,13.0,10,15,5,11,20
Personagem_2431,Bardo,Draconato,6.0,8.0,12,13,10,10,20
Personagem_2432,Monge,Humano,4.0,9.0,19,13,7,17,10
Personagem_2433,Bardo,Humano,7.0,9.0,16,12,8,10,16
Personagem_2434,Mago,Anão,5.0,11.0,13,12,19,11,12
Personagem_2435,Monge,Githyanki,4.0,10.0,13,13,5,15,10
Personagem_2436,Monge,,6.0,10.0,15,15,7,15,11
Personagem_2437,Bardo,Humano,3.0,10.0,15,11,12,13,16
Personagem_2438,Bruxo,Draconato,5.0,11.0,14,13,6,11,15
Personagem_2439,Bardo,Draconato,3.0,5.0,16,10,8,7,16
Personagem_2440,Paladino,Anão,1.0,17.0,9,19,9,9,16
Personagem_2441,Bruxo,Tiefling,8.0,10.0,11,14,10,10,15
Personagem_2442,Paladino,Draconato,5.0,18.0,7,15,8,13,17
Personagem_2443,Mago,Halfling,8.0,12.0,11,11,20,13,10
Personagem_2444,Feiticeiro,   anão,5.0,8.0,12,12,6,12,14
Personagem_2445,Patrulheiro,Tiefling,7.0,12.0,13,11,9,15,9
Personagem_2446,Ladino,Tiefling,6.0,10.0,15,11,13,9,12
Personagem_2447,Bruxo,Halfling,8.0,11.0,11,12,9,11,19
Personagem_2448,Mago,Halfling,2.0,10.0,14,11,14,12,7
Personagem_2449,Patrulheiro,Tiefling,8.0,12.0,16,11,10,16,8
Personagem_2450,Guerreiro,Humano,5.0,16.0,11,16,7,14,11
Personagem_2451,Mago,Halfling,1.0,6.0,15,14,18,12,12
Personagem_2452,Bardo,Anão,5.0,,16,10,9,8,18
Personagem_2453,Bardo,Draconato,,6.0,15,13,11,12,13
Personagem_2454,Ladino,Draconato,8.0,8.0,20,13,8,7,11
Personagem_2455,Mago,Githyanki,9.0,8.0,16,13,20,8,10
Personagem_2456,Clérigo,Githyanki,7.0,16.0,11,13,9,13,8
Personagem_2457,Feiticeiro,Anão,12.0,7.0,13,14,8,6,16
Personagem_2458,Bardo,Githyanki,7.0,8.0,15,12,11,11,18
Personagem_2459,Ladino,Draconato,6.0,8.0,15,15,15,8,12
Personagem_2460,Feiticeiro,Elfo,5.0,6.0,15,17,10,10,16
Personagem_2461,Mago,Tiefling,2.0,9.0,16,15,20,13,10
Personagem_2462,Mago,Elfo,8.0,3.0,11,11,18,10,8
Personagem_2463,Monge,Halfling,4.0,15.0,13,10,9,15,10
Personagem_2464,Ladino,Githyanki,4.0,10.0,19,15,7,10,11
Personagem_2465,Patrulheiro,Tiefling,6.0,12.0,20,12,10,13,13
Personagem_2466,Bardo,Githyanki,4.0,8.0,15,14,11,8,13
Personagem_2467,Clérigo,Halfling,5.0,12.0,10,12,4,19,15
Personagem_2468,Mago,Humano,4.0,6.0,13,17,17,13,8
Personagem_2469,Clérigo,Anão,3.0,12.0,9,13,10,16,15
Personagem_2470,Mago,Githyanki,3.0,4.0,12,16,18,10,8
Personagem_2471,Bardo,Humano,4.0,3.0,13,9,9,7,19
Personagem_2472,Feiticeiro,Humano,9.0,5.0,15,10,12,10,15
Personagem_2473,Druida,Elfo,2.0,12.0,12,12,7,14,8
Personagem_2474,Feiticeiro,Halfling,2.0,8.0,13,14,13,9,16
Personagem_2475,Mago,Tiefling,5.0,10.0,16,11,19,13,9
Personagem_2476,Paladino,Draconato,4.0,16.0,9,15,10,12,16
Personagem_2477,Druida,   anão,11.0,12.0,10,11,10,16,9
Personagem_2478,Patrulheiro,Draconato,4.0,12.0,11,12,7,17,10
Personagem_2479,Druida,Anão,5.0,10.0,11,14,10,15,8
Personagem_2480,Clérigo,Elfo,7.0,16.0,9,14,12,12,10
Personagem_2481,Ladino,Tiefling,7.0,,19,12,10,11,7
Personagem_2482,Clérigo,Halfling,8.0,13.0,11,10,9,17,7
Personagem_2483,Clérigo,Tiefling  ,5.0,12.0,14,12,11,17,11
Personagem_2484,Patrulheiro,Elfo,10.0,17.0,17,11,7,15,5
Personagem_2485,Paladino,Draconato,3.0,17.0,4,11,15,9,18
Personagem_2486,Feiticeiro,Halfling,6.0,4.0,13,13,8,8,13
Personagem_2487,Feiticeiro,draconato,3.0,7.0,14,12,10,5,17
Personagem_2488,Guerreiro,Draconato,6.0,18.0,14,11,10,14,11
Personagem_2489,Mago,Tiefling,4.0,11.0,12,12,17,13,11
Personagem_2490,Paladino,Halfling,8.0,13.0,10,13,7,11,15
Personagem_2491,Guerreiro,Elfo,1.0,13.0,12,19,9,9,12
Personagem_2492,Bardo,Tiefling,8.0,11.0,11,10,11,11,17
Personagem_2493,Mago,Draconato,7.0,7.0,13,9,14,9,11
Personagem_2494,Mago,Draconato,7.0,,16,9,14,12,9
Personagem_2495,Monge,Elfo,9.0,12.0,15,17,5,18,10
Personagem_2496,Monge,Elfo,10.0,10.0,16,15,8,16,8
Personagem_2497,Bruxo,Githyanki,9.0,8.0,17,14,12,8,14
Personagem_2498,Bruxo,HUMANO,2.0,12.0,13,8,11,11,17
Personagem_2499,Clérigo,Githyanki,11.0,12.0,10,13,10,16,14
Personagem_2500,Bardo,Anão,4.0,7.0,17,11,7,11,17
Personagem_2501,Druida,Elfo,5.0,7.0,14,14,12,17,10
Personagem_2502,Druida,Tiefling,7.0,9.0,8,17,11,14,4
Personagem_2503,Monge,Halfling,8.0,10.0,15,15,8,14,8
Personagem_2504,Monge,Anão,5.0,15.0,19,13,8,15,12
Personagem_2505,Monge,Halfling,12.0,9.0,13,10,8,13,12
Personagem_2506,Paladino,Halfling,7.0,14.0,10,11,10,7,15
Personagem_2507,Ladino,Halfling,7.0,8.0,16,16,13,7,12
Personagem_2508,Bruxo,Tiefling,5.0,5.0,13,12,10,7,17
Personagem_2509,Paladino,Draconato,6.0,16.0,9,16,6,10,15
Personagem_2510,Feiticeiro,Halfling,9.0,,15,10,9,11,20
Personagem_2511,Druida,Draconato,5.0,11.0,13,15,8,16,12
Personagem_2512,Patrulheiro,Tiefling,2.0,9.0,13,10,8,15,4
Personagem_2513,Mago,Anão,4.0,8.0,15,15,14,8,11
Personagem_2514,Bruxo,Halfling,6.0,7.0,14,15,7,10,17
Personagem_2515,Guerreiro,Halfling,,18.0,12,16,9,12,13
Personagem_2516,Feiticeiro,Anão,,10.0,13,13,8,10,17
Personagem_2517,Bruxo,Tiefling  ,1.0,6.0,12,15,11,9,20
Personagem_2518,Patrulheiro,Githyanki,4.0,10.0,14,12,10,18,10
Personagem_2519,Paladino,Humano,8.0,15.0,10,16,10,14,13
Personagem_2520,Bardo,Draconato,3.0,8.0,11,13,10,11,17
Personagem_2521,Mago,Tiefling,4.0,10.0,15,14,14,13,9
Personagem_2522,Bruxo,Halfling,5.0,8.0,11,12,14,11,20
Personagem_2523,Ladino,Halfling,4.0,7.0,18,14,11,13,13
Personagem_2524,Monge,Draconato,6.0,15.0,14,13,9,16,9
Personagem_2525,Monge,Anão,7.0,9.0,15,12,4,18,9
Personagem_2526,Mago,Elfo,6.0,10.0,12,12,18,12,11
Personagem_2527,Patrulheiro,Anão,4.0,11.0,20,14,9,12,6
Personagem_2528,Paladino,Tiefling,9.0,15.0,8,13,9,8,19
Personagem_2529,Monge,Githyanki,8.0,7.0,19,14,7,16,10
Personagem_2530,Bruxo,Anão,6.0,8.0,10,12,9,7,19
Personagem_2531,Guerreiro,Anão,5.0,15.0,14,16,10,10,11
Personagem_2532,Druida,Humano,10.0,12.0,11,13,10,20,9
Personagem_2533,Druida,Draconato,1.0,10.0,13,17,13,18,9
Personagem_2534,Feiticeiro,Githyanki,6.0,7.0,13,14,6,9,17
Personagem_2535,Clérigo,Githyanki,10.0,16.0,9,10,10,17,12
Personagem_2536,Bardo,Anão,5.0,11.0,12,7,10,10,16
Personagem_2537,Mago,Githyanki,10.0,8.0,13,12,17,12,7
Personagem_2538,Feiticeiro,Halfling,10.0,11.0,14,16,13,8,18
Personagem_2539,Clérigo,Tiefling,8.0,13.0,11,16,11,18,9
Personagem_2540,Paladino,Githyanki,1.0,16.0,12,16,9,9,14
Personagem_2541,Ladino,Githyanki,4.0,9.0,18,9,12,10,11
Personagem_2542,Ladino,Halfling,2.0,7.0,19,10,9,13,12
Personagem_2543,Bardo,Halfling,4.0,10.0,18,13,9,10,14
Personagem_2544,Monge,Elfo,3.0,13.0,16,12,10,15,9
Personagem_2545,Bruxo,Anão,3.0,7.0,11,13,10,9,20
Personagem_2546,Feiticeiro,Elfo,5.0,4.0,11,11,13,10,20
Personagem_2547,Feiticeiro,Draconato,8.0,9.0,14,12,12,12,15
Personagem_2548,Mago,Anão,6.0,6.0,15,12,18,6,8
Personagem_2549,Mago,Tiefling,8.0,11.0,12,12,16,9,8
Personagem_2550,Ladino,Humano,3.0,9.0,15,7,9,8,12
Personagem_2551,Ladino,Halfling,3.0,11.0,20,13,10,8,14
Personagem_2552,Patrulheiro,Tiefling,6.0,7.0,17,14,10,14,6
Personagem_2553,Guerreiro,Tiefling,8.0,15.0,13,17,10,7,10
Personagem_2554,Guerreiro,Humano,6.0,13.0,11,16,7,10,10
Personagem_2555,Patrulheiro,Draconato,6.0,13.0,16,15,10,17,9
Personagem_2556,Monge,Githyanki,4.0,13.0,20,16,6,13,6
Personagem_2557,Guerreiro,Elfo,8.0,18.0,11,19,11,6,11
Personagem_2558,Bruxo,Draconato,5.0,7.0,13,17,11,11,15
Personagem_2559,Bruxo,Anão,8.0,9.0,14,12,7,10,15
Personagem_2560,Feiticeiro,Githyanki,3.0,5.0,14,14,8,10,20
Personagem_2561,Druida,Githyanki,4.0,,16,14,7,20,8
Personagem_2562,Patrulheiro,Draconato,1.0,13.0,12,13,9,17,9
Personagem_2563,Bruxo,Tiefling,3.0,8.0,13,13,13,9,15
Personagem_2564,Clérigo,Tiefling,3.0,12.0,9,11,9,19,11
Personagem_2565,Ladino,Githyanki,1.0,8.0,16,12,14,10,17
Personagem_2566,Mago,Humano,8.0,10.0,12,10,18,9,9
Personagem_2567,Guerreiro,Draconato,2.0,18.0,15,14,13,10,10
Personagem_2568,Patrulheiro,Elfo,3.0,8.0,14,11,9,16,8
Personagem_2569,Feiticeiro,Draconato,2.0,6.0,13,14,7,8,15
Personagem_2570,Bardo,Halfling,7.0,8.0,14,8,12,9,18
Personagem_2571,Mago,Elfo,5.0,10.0,15,12,18,12,7
Personagem_2572,Clérigo,Draconato,6.0,12.0,11,12,13,19,12
Personagem_2573,Guerreiro,Tiefling,9.0,20.0,13,16,10,12,7
Personagem_2574,Clérigo,Githyanki,11.0,14.0,12,16,13,18,12
Personagem_2575,Ladino,Anão,9.0,9.0,14,10,19,14,12
Personagem_2576,Ladino,Humano,7.0,11.0,18,14,13,12,13
Personagem_2577,Monge,Halfling,8.0,10.0,17,14,9,15,8
Personagem_2578,Feiticeiro,Humano,6.0,7.0,11,15,10,10,17
Personagem_2579,Mago,Anão,5.0,5.0,15,13,19,11,9
Personagem_2580,Paladino,Elfo,10.0,16.0,6,15,7,6,17
Personagem_2581,Paladino,Draconato,11.0,15.0,9,13,11,8,17
Personagem_2582,Mago,Githyanki,4.0,4.0,12,11,18,11,9
Personagem_2583,Bardo,Tiefling,6.0,10.0,12,12,12,7,20
Personagem_2584,Feiticeiro,Anão,10.0,5.0,17,16,10,7,18
Personagem_2585,Clérigo,Draconato,7.0,12.0,10,12,10,17,12
Personagem_2586,Bardo,Githyanki,7.0,9.0,10,17,10,9,15
Personagem_2587,Druida,Halfling,6.0,7.0,12,15,11,16,8
Personagem_2588,Mago,Halfling,9.0,9.0,14,13,14,10,13
Personagem_2589,Clérigo,Anão,6.0,11.0,7,17,4,15,11
Personagem_2590,Paladino,Elfo,6.0,17.0,7,17,10,13,15
Personagem_2591,Bruxo,Halfling,2.0,8.0,11,14,8,11,18
Personagem_2592,Patrulheiro,Draconato,11.0,7.0,15,13,8,11,7
Personagem_2593,Monge,Draconato,6.0,12.0,18,13,10,17,12
Personagem_2594,Paladino,Githyanki,10.0,15.0,7,18,7,9,14
Personagem_2595,Feiticeiro,Githyanki,1.0,10.0,15,17,10,10,20
Personagem_2596,Ladino,Elfo,1.0,8.0,16,11,14,10,13
Personagem_2597,Patrulheiro,Anão,11.0,10.0,19,12,10,14,7
Personagem_2598,Patrulheiro,Githyanki,5.0,11.0,17,15,10,13,9
Personagem_2599,Bruxo,Githyanki,8.0,10.0,15,10,13,9,16
Personagem_2600,Monge,Anão,8.0,10.0,16,13,8,15,8
Personagem_2601,Monge,Halfling,7.0,8.0,18,13,7,12,10
Personagem_2602,Druida,Tiefling,13.0,13.0,9,13,11,16,4
Personagem_2603,Druida,Githyanki,4.0,10.0,9,14,10,13,9
Personagem_2604,Guerreiro,Draconato,4.0,20.0,10,18,10,7,13
Personagem_2605,Paladino,Githyanki,4.0,16.0,11,13,9,7,19
Personagem_2606,Paladino,Humano,2.0,16.0,11,17,6,13,14
Personagem_2607,Paladino,Halfling,10.0,14.0,7,17,11,12,13
Personagem_2608,Guerreiro,Githyanki,8.0,15.0,12,14,10,12,10
Personagem_2609,Bardo,Elfo,2.0,8.0,17,12,11,8,19
Personagem_2610,Monge, elfo ,11.0,9.0,13,12,6,15,11
Personagem_2611,Bruxo,Halfling,5.0,5.0,12,15,10,10,15
Personagem_2612,Feiticeiro,Halfling,10.0,6.0,15,13,6,11,13
Personagem_2613,Monge,Elfo,9.0,9.0,17,12,11,16,11
Personagem_2614,Druida,Humano,6.0,10.0,11,15,12,15,7
Personagem_2615,Patrulheiro,Halfling,5.0,11.0,15,11,12,15,5
Personagem_2616,Clérigo,Elfo,4.0,11.0,10,14,9,18,13
Personagem_2617,Ladino,Humano,8.0,7.0,20,11,10,10,13
Personagem_2618,Guerreiro,Tiefling,9.0,18.0,16,14,7,10,12
Personagem_2619,Mago,Elfo,3.0,7.0,14,15,16,12,12
Personagem_2620,Clérigo,Anão,12.0,15.0,8,14,7,19,14
Personagem_2621,Feiticeiro,Elfo,3.0,9.0,17,14,6,12,17
Personagem_2622,Paladino,Elfo,8.0,15.0,10,16,9,10,16
Personagem_2623,Druida,Tiefling,2.0,11.0,14,10,12,17,4
Personagem_2624,Druida,Tiefling,7.0,9.0,13,11,11,17,9
Personagem_2625,Druida,Draconato,7.0,9.0,14,16,9,19,5
Personagem_2626,Paladino,Anão,4.0,17.0,10,14,3,11,17
Personagem_2627,Mago,Anão,11.0,5.0,13,11,14,11,8
Personagem_2628,Guerreiro,Tiefling,4.0,18.0,13,15,10,7,7
Personagem_2629,Clérigo,Halfling,7.0,14.0,9,12,10,16,9
Personagem_2630,Paladino,Humano,1.0,15.0,9,9,9,10,13
Personagem_2631,Feiticeiro,Tiefling,5.0,12.0,14,17,9,12,20
Personagem_2632,Guerreiro,Anão,6.0,20.0,14,15,7,10,11
Personagem_2633,Feiticeiro,Halfling,5.0,6.0,14,14,8,10,11
Personagem_2634,Guerreiro,Draconato,9.0,18.0,13,15,8,12,9
Personagem_2635,Mago,Anão,6.0,9.0,11,12,19,10,9
Personagem_2636,Ladino,Anão,1.0,7.0,18,12,10,12,13
Personagem_2637,Feiticeiro,Humano,3.0,6.0,14,14,9,14,18
Personagem_2638,Paladino,Githyanki,1.0,18.0,9,17,11,9,16
Personagem_2639,Guerreiro,Halfling,4.0,17.0,13,13,11,9,12
Personagem_2640,Druida,Elfo,6.0,8.0,12,12,13,19,11
Personagem_2641,Monge,Halfling,1.0,13.0,11,17,6,16,9
Personagem_2642,Druida,Githyanki,7.0,5.0,11,14,10,16,8
Personagem_2643,Bardo,Humano,6.0,7.0,15,11,12,9,15
Personagem_2644,Ladino,Anão,1.0,9.0,14,15,10,9,10
Personagem_2645,Ladino,Tiefling,4.0,6.0,17,12,10,8,14
Personagem_2646,Druida,Humano,5.0,13.0,13,16,10,17,8
Personagem_2647,Clérigo,Draconato,7.0,12.0,7,13,11,18,11
Personagem_2648,Mago,,8.0,7.0,13,12,15,13,9
Personagem_2649,Feiticeiro,Githyanki,8.0,9.0,12,13,7,12,14
Personagem_2650,Paladino,Humano,1.0,18.0,9,14,8,7,18
Personagem_2651,Ladino,Anão,3.0,8.0,15,12,13,10,14
Personagem_2652,Druida,Elfo,7.0,9.0,11,15,10,19,8
Personagem_2653,Druida,Humano,5.0,6.0,11,12,9,15,5
Personagem_2654,Mago,Tiefling,5.0,7.0,15,13,18,14,8
Personagem_2655,Mago,Elfo,5.0,6.0,16,16,16,12,8
Personagem_2656,Bruxo,Tiefling  ,2.0,9.0,14,12,13,8,15
Personagem_2657,Bruxo,Anão,4.0,6.0,9,11,10,11,20
Personagem_2658,Clérigo,Draconato,7.0,13.0,8,11,9,18,12
Personagem_2659,Clérigo,Humano,6.0,8.0,11,15,10,17,10
Personagem_2660,Bardo,,5.0,11.0,14,12,15,10,16
Personagem_2661,Clérigo,Anão,5.0,12.0,8,14,8,15,13
Personagem_2662,Guerreiro,Elfo,6.0,15.0,9,16,10,7,10
Personagem_2663,Mago,Draconato,9.0,7.0,17,13,18,9,11
Personagem_2664,Paladino,Anão,7.0,11.0,10,11,9,16,18
Personagem_2665,Guerreiro,Githyanki,,19.0,12,18,11,11,8
Personagem_2666,Feiticeiro,Elfo,9.0,8.0,17,10,13,9,18
Personagem_2667,Druida,Humano,6.0,11.0,10,14,9,18,11
Personagem_2668,Clérigo,Elfo,6.0,,12,13,9,19,14
Personagem_2669,Druida,Anão,9.0,9.0,12,14,7,17,7
Personagem_2670,Ladino,Anão,8.0,11.0,14,13,14,12,13
Personagem_2671,Bardo,Humano,12.0,9.0,12,11,12,13,13
Personagem_2672,Ladino,Elfo,3.0,9.0,12,13,10,9,15
Personagem_2673,Bardo,Anão,8.0,10.0,13,10,14,13,17
Personagem_2674,Bruxo,Humano,2.0,6.0,14,16,11,3,19
Personagem_2675,Druida,Githyanki,,8.0,13,14,12,16,6
Personagem_2676,Bardo,Tiefling,1.0,7.0,16,9,16,10,18
Personagem_2677,Patrulheiro,Anão,11.0,11.0,14,14,8,15,9
Personagem_2678,Patrulheiro,Elfo,11.0,13.0,18,10,13,14,10
Personagem_2679,Patrulheiro,Elfo,6.0,13.0,19,12,10,11,7
Personagem_2680,Monge,Halfling,8.0,11.0,11,13,13,18,11
Personagem_2681,Guerreiro,Humano,9.0,14.0,13,19,8,10,11
Personagem_2682,Bardo,Draconato,3.0,5.0,14,12,11,10,20
Personagem_2683,Bardo,Halfling,25.0,11.0,13,10,10,9,18
Personagem_2684,Guerreiro,Humano,2.0,19.0,12,16,7,12,8
Personagem_2685,Druida,Humano,6.0,10.0,15,14,11,17,6
Personagem_2686,Druida,,2.0,9.0,9,13,11,17,11
Personagem_2687,Patrulheiro,Humano,6.0,14.0,15,11,9,15,8
Personagem_2688,Guerreiro,   anão,4.0,14.0,15,14,5,11,10
Personagem_2689,Patrulheiro,Elfo,4.0,9.0,17,14,11,17,8
Personagem_2690,Ladino,Anão,2.0,5.0,14,11,9,8,14
Personagem_2691,Monge,Humano,3.0,9.0,18,11,9,18,6
Personagem_2692,Paladino,Githyanki,3.0,13.0,8,13,7,14,18
Personagem_2693,Feiticeiro,Elfo,5.0,8.0,13,17,11,8,16
Personagem_2694,Monge,Githyanki,6.0,11.0,20,14,9,19,7
Personagem_2695,Druida, elfo ,6.0,10.0,11,16,9,19,11
Personagem_2696,Paladino,Anão,7.0,14.0,8,14,9,12,18
Personagem_2697,Bruxo,Humano,6.0,11.0,12,17,11,9,19
Personagem_2698,Clérigo,Githyanki,6.0,13.0,10,12,10,17,11
Personagem_2699,Patrulheiro,Githyanki,1.0,8.0,18,13,13,14,8
Personagem_2700,Bardo,Tiefling,7.0,9.0,15,13,8,12,17
